,Unnamed: 0,ID,Tweet,Emotions
963,1596,2017-En-10864,Աչքերս լայնացել են։ Ես ատում եմ աշխարհը հենց հիմա հազար կրակոտ վիշապների կատաղությամբ: Ինձ պետք է խմել:,anger
964,1600,2017-En-11012,"երբ մտածում ես, որ մի օր հավաքել ես, պատահականորեն լաց ես լինում",sadness
965,1604,2017-En-31245,"ոմանք ասում են, որ իմ սիրելին գունատ կանաչ լույս է\nՆա սավառնում է բարձր, որտեղ լուսինը փայլում է",joy
966,1606,2017-En-21961,"Հարց ու պատասխան Ն. Քրիստիի հետ @westernuHistory՝ ֆր. @marybethstart. Ի՞նչ կմտածեն Փիթերն ու Դարդանելին, որ մենք իմանայինք: #աղքատներ",sadness
967,1608,2017-En-20365,"#Մահմեդականները #ահաբեկչության սկզբունքային զոհերն են. Այս #ահաբեկիչների ձեռքով ավելի շատ մուսուլմաններ են մահանում, քան որևէ մեկը: #YounusAlGohar",fear
968,1609,2017-En-21594,"@steph_baker7 ես փորձեցի անջատել զարթուցիչս այս առավոտ, և դրա փոխարեն այն միացրեց իմ բոլոր զարթուցիչները",anger
969,1611,2017-En-20506,"@realDonaldTrump @KellyannePolls Նոր քարոզարշավի կարգախոս գաղափար... «Ես գիտեմ, որ դու ես, բայց ի՞նչ եմ ես»: #կռվարար #Trump2016 #դուք ազատվել եք #շեղվել",anger
970,1612,2017-En-40426,"@mik61scot @longshankseddie @ROSAZAMBONINI @YouTube Ես կարծում էի, որ դա այն պատճառով էր, որ նա մի անգամ ատամները խորտակեց մի բանի մեջ, որը նշանակում էր, որ 2b թրջվել է",anger
971,1614,2017-En-40127,Smokeys-ի հայրիկը տխուր է :/,sadness
972,1615,2017-En-40545,"@sundersays ինձ ծիծաղեց, այդ մեջբերումը. Մի տեսակ ողբալի ձևով:",joy
973,1616,2017-En-22212,"@skyfootball manchester united...դեռևս անվստահելի եմ, վախենում եմ, որ կարող եմ կորցնել իմ խաղադրույքը",fear
974,1618,2017-En-30132,TheNiceBot: WSJNordics Դուք աշխարհը դարձնում եք ավելի ուրախ վայր: #TheNiceBot #الخفجي,joy
975,1619,2017-En-31530,"Դա համարյա էսթետիկորեն բավական հաճելի էր, lol ես պետք է դա անեմ PS-ով և ոչ իմ հեռախոսով",joy
976,1620,2017-En-40015,Տուն գնալը ճնշող է,sadness
977,1621,2017-En-10003,"այնպես որ, եթե հետույքը սրբեց, կրակի ազդանշանը քաշեց Դևիսում մ.թ.ա. ես խորը քնած էի #զայրացած #զայրացած #վրդովված #հոգնած #տխուր #հոգնած #քաղցած ######",anger
978,1623,2017-En-20542,"Մենք մեր խորը մտահոգությունն ենք հայտնում @MohammedSomaa01-ի կասեցման կապակցությամբ, խնդրում ենք կրկին ակտիվացնել այն: նա երբեք չի խախտել T.roles @Support",sadness
979,1625,2017-En-40488,"Աշխատում եմ Blanchardstown առևտրի կենտրոնում արդեն 2 տարի, և ես միայն այսօր հասկացա, թե որտեղ է Marks &amp; Սպենսերը #կորած է",sadness
980,1626,2017-En-21050,Մի վախեցեք հրաժարվել լավից՝ դեպի մեծը գնալու համար: - Ջոն Դ. Ռոքֆելլեր #մեջբերում #ոգեշնչում #վախենում #մեծ #մոտիվացիա,fear
981,1627,2017-En-10166,"@SkyUK ինչ կատակ!! «Սխալմամբ» վաղաժամ անջատեք մեր ինտերնետը և մի՛ վերականգնեք այն, երբ մեզ այլևս ինժեներ պետք չէ 😡 #fuming",anger
982,1632,2017-En-41162,"կամ երբ ինչ-որ մեկն ինձ ասում է, որ ինձ ներելու պես ժպիտ է պետք ??? հիմա ես ուղղակի խոժոռվում եմ ավելի ուժեղ, դու երջանի՞կ ես",anger
983,1633,2017-En-10592,np ռոմ զայրույթ,anger
984,1636,2017-En-41308,"Ինչու՞ հիացա, որ աղջիկը սկսում է շփվել JB-ի հետ, նա ակնհայտորեն այնքան դժբախտ և ձանձրալի տեսք ունի նկարներում, առանց վիրավորանքի LOL, գումարած նա ատում է Յալլը",anger
985,1638,2017-En-30830,"Եթե ​​Թրամփի կողմնակիցներից և Հիլարիին ատողներից որևէ մեկը ցանկանում է ծվծվալ որոշ թույլ մտածողությամբ, խանդավառ լիբերալներին պարզապես թվիթերում գրեք @EmmyA2 @snickerfritz04 հասցեով:",anger
986,1639,2017-En-31508,Նախախաղային նյարդերը նստել են 😱 ես կխնդամ տնից տղաներ 🔴⚪️🙌🏻🏉 #AFLCatsSwans #ProudlySydney #goswans @sydneyswans @SwansSupport,joy
987,1640,2017-En-30177,"@BlueJayHunter Ես լավ եմ մոտ ապագայում, ես պարզապես ուզում եմ շատ ուրախ պառկել քնելու և հավաքել հիանալի պահերի աուդիո հավաքածուներ:",joy
988,1641,2017-En-31380,🔥💁🏼- Ձեզ հետ դաս ունենալը բաց է!!! Դուք այնքան հիանալի մարդ եք և լավ եք ուրախանում:,joy
989,1643,2017-En-20639,"@andrewspoooner-ը չէր անցնի փողոցը իր սերվերի վրա փշաքաղելու համար, եթե այն ծանր վիճակում լիներ",anger
990,1645,2017-En-30857,"Եթե ​​7 օրվա ընթացքում չպատասխանեք նամակին, ապա ձեզ կսպանեն The Ring-ի աղջկա անիմացիոն gif-ը:",anger
991,1646,2017-En-11575,"Ես լսել եմ, որ Ֆիլմ Բոբը զայրացած էր Skittles անալոգիայի պատճառով: Նա վրդովված էր, որ իրականում ոչ մի Skittles չկար:",anger
992,1647,2017-En-21320,Ահաբեկչության սպառնալիքի մակարդակն իսկապես պետք է բարձրացնել,fear
993,1649,2017-En-21077,"Ինձ դուր եկավ #okgoogle #Nougat-ի միջոցով իմ #զարթուցիչը անխափան կերպով տեղադրելը: Պարզապես ասեք #Okgoogle-ին, թե ինչ անել, և նա դա անում է: #Անձնական օգնական",joy
994,1651,2017-En-40503,Քենդիսի մռութը ամեն շաբաթ ավելի անհեթեթ է դառնում: Այս շաբաթ Ջեք Նիկոլսոնի Ջոկերը մի փոքր անհետացավ: #GBBO,anger
995,1652,2017-En-22033,"Մեկ շաբաթից ընդամենը, մինչև ես սկսեմ իմ նոր աշխատանքը F1-ում: Անհամբեր սպասում եմ դրան և միևնույն ժամանակ ինքս ինձ կշտամբում եմ:",joy
996,1655,2017-En-10537,"75' Տիրնին խորը փոխանցում կատարեց դեպի հետնաձողը և հետ մղեց այն, բայց Ալոայի պաշտպանությունը պարզ դարձավ: Սելտիկն այստեղ անողոք է:",sadness
997,1656,2017-En-40232,Ի՜նչ տխուր օր է...Աշնան 1-ին օր...Ես չեմ սիրում աշունը...ես ուղղակի ՍԻՐՈՒՄ ԵՄ ամառը #ԱռաջինՕրըԱշնան #ցտեսությունամառ #տխրություն #լողազգեստներ ընդմիշտ,sadness
998,1657,2017-En-30236,"Ես հենց նոր լսեցի երբևէ եղած ամենաանհավանական տրանսցենդեն երգը & AMP; այժմ ես զգում եմ բարձր & AMP; fucked, բայց ուրախ & AMP; Ես երբեք նույնը չեմ լինի",joy
999,1658,2017-En-40333,անտիպ մի տեսակ ուրբաթ #ձանձրալի,sadness
1000,1661,2017-En-31246,"@AlohaJonathan @AtlantaFX այն ամենը, ինչ ես տեսել եմ, դա բանտի տեսարանի տեսահոլովակն է սեքսուալության մասով, որը զվարճալի էր",joy
1001,1664,2017-En-40322,"Բլյուզ առավոտյան ժամը 5-ը տաքսիով տուն գնալիս.\n- իմ որովայնը շատ ավելի մեծ է, քան մարմնիս մնացած մասը\n- բայց ես չէի կարող հղի լինել\n- ինչպես կորցնել այն մեկ օրում",sadness
1002,1666,2017-En-30872,@hesham786 դա ոգին է,joy
1003,1667,2017-En-20815,"Միշտ կա մի երգ, որը ստիպում է քեզ միացնել ռադիոն, քանի որ գերադասում ես լուռ նստել 😡",anger
1004,1671,2017-En-20843,"Երբ ինչ-որ մեկը ձեզ ասում է, որ պատրաստվում է «քզել ձեզ», և նա պետք է միայն ասի «ինչու եք այդքան բարձրահասակ»:",sadness
1005,1672,2017-En-30374,"@gypsydragoness կնճռոտվում. ― Դե, հիմա, կարծես այստեղ քո անունը սկսվում է G տառով, հա՞։ Տղամարդը ժպտաց և սրտանց + ասաց",joy
1006,1673,2017-En-10481,Նա լիովին գիտեր այդ մասին»: Թրամփը վերջապես վրեժ է լուծում իր փեսայի հետապնդման/բանտարկության համար և Քրիստիին գցում է ավտոբուսի տակ։,anger
1007,1677,2017-En-11618,"@dreamsandpocky Հավանել, չնայած իմ ամբողջ նյարդայնությանը ձեր նավի նկատմամբ, գոնե դրա կանոնը: BuckyNat-ը կանոն է, (իսկ քլինթվանդան կանոն է)",anger
1008,1679,2017-En-30429,Պանդան զվարճալի աչքերով էր նայում մինչև ուշ ծնոտներին:,joy
1009,1680,2017-En-40548,Անհպում չարչարանքների քարտերը հոգեբանական պահի համար անհրաժեշտ կարիքներ են: xbeUJGB,joy
1010,1681,2017-En-31042,Նման ուրախություն & AMP; ծիծաղ @dadwroteaporno-ից @KingsPlace-ում &amp; ուսուցողական PowerPoint-ի շնորհանդես: Ողջույն բոլոր շահագրգիռներին &amp; շնորհակալություն,joy
1011,1683,2017-En-10435,Ես այլևս #զայրույթ չեմ զգում #չեմ կարող դա բացատրել .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown,anger
1012,1686,2017-En-10214,"Մարդկանց փախչելու միջոց է պետք, ինչի՞ց փախչել։ Այս փչացած աշխարհը։ Այս իրականությունը։ Այս կատակ.Այս կատաղությունը մշտական ​​ցավի &amp; սթրես: Մեզ արձակուրդ է պետք",anger
1013,1688,2017-En-30942,@IreneEstry-ն անհամբերությամբ սպասում է քեզ տեսնելու Հուն #սիրում է #բամբասանք #ծիծաղ,joy
1014,1689,2017-En-30685,@CNN & AMP; @donlemon-ը պետք է ուրախանա ovet #Charlotte բողոքի ակցիաներով։ \n#Հյուսիսային Կարոլինա,joy
1015,1692,2017-En-11357,"@EASPORTS_MUT շտկել այս անվավեր անսարքությունը տանը/հեռուների գծապատկերում: Ես պետք է փակեմ խելագարված և նորից բացեմ այն ​​ամեն անգամ, երբ դա տեղի է ունենում",anger
1016,1693,2017-En-22181,"@icuminhoesasses Մտածեք դրա մասին, եթե նրան անհրաժեշտ են սպիտակամորթների ձայները, այլ ոչ միայն ձեռք կբերի այն բաները, որոնք միայն իրենց են վերաբերում &amp; թողնել հանգիստը",anger
1017,1695,2017-En-21766,"@escotony կներեք լսել ձեր փորձի մասին, այնուամենայնիվ, խնդրում ենք մի հապաղեք կապվել մեզ հետ ուղիղ զրույցի կամ էլփոստի միջոցով askdysonUS@dyson.com հասցեով:",sadness
1018,1697,2017-En-22177,"Ես գիտեմ, որ սա լինելու է այն գիշերներից մեկը, որտեղ քնելու համար անհրաժեշտ է Աստծո գործողություն: #անհանգիստ",sadness
1019,1698,2017-En-31158,"Բանգերը նստել է 2013-ին, թե ինչու ենք մենք հիանալի անում նրան, կեղծանունով, թե ինչու ենք մենք ուրախանում նրանով: kzfqR",joy
1020,1699,2017-En-10045,ես զայրացած եմ զգում,anger
1021,1700,2017-En-20738,"#ոչ ոք #հասկանա, թե ինչ է նշանակում #փաստաբան, եթե դա անում ես, ապա օգտագործիր այն #ճիշտ #երբեք մի #վախենա, այնքան #դրական բառն է։ Ես կարող եմ, որ #ՀԶՈՐ է",joy
1022,1701,2017-En-22072,"Չգիտեմ, թե որն է ավելի վատ՝ Պիցցա Հաթի նոր գովազդը, թե այն պիցցան, որը պատրաստում է Պիցցա Հաթը:",anger
1023,1703,2017-En-20591,"Ես միշտ կարծել եմ, որ չափազանց կարեկից եմ, բայց պարզ է դառնում, որ ձեզանից մեծամասնությունը տագնապալի աստիճանի բացահայտ անզգա է:",anger
1024,1710,2017-En-31417,#PiersGough-ը մանրակրկիտ աշխույժ և երևակայություն ունեցող ծրագրավորողների մասին. «Sager-ը միշտ մարտահրավեր է նետել մեզ ավելի լավ և ավելի լավ գործելու»: @IslingtonSq,joy
1025,1711,2017-En-20940,Դիտեք @VovimPrgel - Շոտլանդիայից #gamer #YouTuber #vlogger #designer #մուլտիպլիկատոր #արտիստ։ TY՝ The Wake #սարսափ ֆիլմին հետևելու համար,fear
1026,1712,2017-En-11608,@macmel19 դասերից հետո արի խելագար խաղա իմ տանը,joy
1027,1713,2017-En-40543,"Floofel.Ես զարմանում եմ, թե արդյոք ձեր մայրը գիտի, թե որքան մռայլ կարող է լինել ձեր հումորը: Պետք է գիտակցել, թե որքան մեծ է Apple-ը: Pastels and cats.cute pie.",joy
1028,1715,2017-En-31551,"Ինչպես ասացի, ➡ պանրի մեջ շատ չեդդեր կա, որ կարելի է շրջել: Բոլորի համար. ☺",joy
1029,1716,2017-En-10757,"@justinbieber Շնորհակալություն Ջասթինին այս հիանալի համերգի համար: Ես չեմ կարող հավատալ, որ միայն դուք կարող եք հրահրել այս հազարավոր ժպիտները այս գիշեր #BelieveTour",joy
1030,1717,2017-En-22094,"Ինչու՞ ոչ ոք, ում ես ճանաչում եմ, չի դիտում Penny dreadful-ը: ☹️️",sadness
1031,1718,2017-En-30050,Շնորհակալություն @twitter-ին այսօրվա փուչիկների համար: #ժպիտ #բարիօր #48,joy
1032,1719,2017-En-30093,"Ներկայումս լսում է @ScottFoxonair & AMP; @KatCallaghan @Z1035Toronto podcasts!! Տղերք, կարո՞ղ եք տեղափոխվել #yvr: #զվարճալի #կարոտում եմ",joy
1033,1722,2017-En-30130,"#ԳոհունակությունՏերերի Մասնաբաժանում.Օ, մեզ շուտ գոհացրու քո #ողորմությամբ;որ մենք կարողանանք #ուրախանալ &amp; Ուրախ եղեք մեր բոլոր օրերում։#Սղ 90։14 #ուրախություն #ուրախություն #ուրախություն",joy
1034,1724,2017-En-31588,Դե այդ խաղարկությունը աշխույժ է: #EFLCup,joy
1035,1725,2017-En-40021,Դեպրեսիան դաժան է:,sadness
1036,1726,2017-En-20124,"@WunderlistHelp, տղաներ, դեռ ցած եք: Ե՞րբ կարող ենք բարձրանալ: #խուճապ",fear
1037,1727,2017-En-10801,Երջանկությունը լավագույն վրեժն է,joy
1038,1728,2017-En-31472,"Ամեն օր ես արթնանում եմ, @SpursOfficial-ի մեկ այլ խաղացող երկարաձգում է պայմանագիրը: Հավանում եմ սա!! #ապագան #պայծառ է #COYS",joy
1039,1734,2017-En-20847,"@realDonaldTrump @KellyannePolls Նոր քարոզարշավի կարգախոս գաղափար... «Ես գիտեմ, որ դու ես, բայց ի՞նչ եմ ես»: #Trump2016 #դուք կրակել եք #շեղվել",anger
1040,1735,2017-En-20690,"Իմ դպրոցական լուսանկարն անկեղծորեն սարսափելի է, ես այնքան անվայել տեսք ունեմ",sadness
1041,1737,2017-En-22034,"Ես կատաղած եմ անարդարության վրա, ուստի պատրաստվում եմ ջարդել հարեւաններիս պատուհանները։ Կատարյալ իմաստ ունի: #CharlotteProtest",anger
1042,1739,2017-En-40519,"Այդ ես եմ երեկոյի համար, սակայն: Չափազանց լուսավորված է դրանք պատշաճ կերպով ավարտելու համար՝ առանց որևէ լուրջ վնաս պատճառելու:",surprise
1043,1744,2017-En-31510,"Հաղթեք, պարտվեք կամ ոչ-ոքի խաղացին LFC-ի դեմ, բոլոր ֆուտբոլասերները կուրախանան որպես «Վեսթ Հեմ» և AMP; «Չելսիի» երկրպագուները ավագանու տանը ծեծել են միմյանց. #COYS",joy
1044,1745,2017-En-22234,"@stephtikkanen օ՜, այնքան ճիշտ է, այնքան ճիշտ է։",joy
1045,1746,2017-En-30077,"Հիմա, երբ ես պլանավորել եմ իմ ապագան, ես ինձ շատ ավելի երջանիկ եմ զգում #նպատակներ #կյանք #այգոտիս #այո",joy
1046,1747,2017-En-11401,@HotpointUK «հաճախորդների սպասարկում» սարսափելի է: Չորանոցի անսարք փոխարինումը կոտրվում է շաբաթվա ընթացքում առանց մասերի 3 շաբաթ: Ինժեներները ցույց չեն տալիս:,anger
1047,1748,2017-En-20307,Ինչպես ես սպանեցի քո մորը #SpookyTv #սարսափ,fear
1048,1750,2017-En-10869,"Ես լինելով իմ դեկանի, իրոք, խնայելով շատ PPL, bc Ես չեմ ճաքել nomore & AMP; դա ինձանից շատ բան է խլում..",joy
1049,1751,2017-En-30274,"@DuncM1981 @pmallon72 ​​Արգելափակվելու վտանգի տակ ես մտածեցի, որ այդ տեսահոլովակը զվարճալի էր:",joy
1050,1752,2017-En-21004,Ինչպե՞ս է Նիկոլը ծեծել Փոլին?!?! #սարսափելի #bb18 #BBFinale Ի՞նչ էր մտածում ժյուրին։ 😳😳😳,anger
1051,1753,2017-En-40090,Baaarisshhhhh + տխուր երգ = պրեֆեկտ գիշեր — մենակ զգալ,sadness
1052,1760,2017-En-31184,"Առակաց 27։9 Օծանելիքն ու օծանելիքը ուրախացնում են սիրտը, այդպես է մարդու ընկերոջ քաղցրությունը սրտանց խորհրդով։\n#TruthfmDawnBreak",joy
1053,1761,2017-En-40048,Ես իսկապես փորկապ եմ: Սա ճնշող է,sadness
1054,1762,2017-En-20291,@wwcummings @USATODAY այս անհատը ակնհայտորեն փորձում է 2 #վախեցնել այս #ԱՌՅՈՒԾ Ես այստեղ խնդիր եմ տեսնում: ԴԱԴԱՐԵՑԵ՛Ք ԽՆԴԻՐՆԵՐ առաջացնել սահմանները ճնշելով!!,anger
1055,1763,2017-En-41054,"#Աշնանային գիշերահավասարի գիշերները մոտենում են, ինչ լավ ժամանակ է նոր #լույսեր #մութ #ցուցասրահ #նորություններ #wirral տեսնելու համար",joy
1056,1764,2017-En-40201,"Արդյո՞ք «առևանգվել է» ամբողջ փաստարկը նույն փաստարկը չէ, որն օգտագործվում է Սուրբ Գեորգի խաչի ցուցադրումն արգելելու կամ չխրախուսելու համար: Ամոթ @LBC",anger
1057,1765,2017-En-30377,- անհարգալից վերաբերմունքի ցուցադրական դրսևորման վրա ծիծաղելու ուրախ առիթը: Բրյուսը պարզապես ծաղրեց ամբողջ տեսարանը: Սա Բեթմենին չէր...,joy
1058,1768,2017-En-30155,"Շնորհակալ եմ @RachelPlatten-ին ինձ սովորեցնելու համար, թե ինչպես ապրել նորից: Դա այնքան ժամանակ է, ինչ & AMP; այս շրջագայությունը ոգևորիչ է լինելու: Ես պարզապես գիտեմ դա",joy
1059,1769,2017-En-41290,#Երախտագիտություն - վերականգնում առողջություն սեր Աստված գիտակցված մղում է հույսի հաստատակամություն հարուստ տնային երեխաներ SoCal #recoveryfit երիտասարդներին #սթափ,joy
1060,1771,2017-En-30658,"Կցանկանայի, որ լինեին անսահմանափակ ուրախ դրվագներ:( որպեսզի կարողանայի դրանք ընդմիշտ դիտել: #gleegoodbye",joy
1061,1772,2017-En-30074,"#Ժպիտը լուսավորում է ձեր օրը և ձեր շրջապատի բոլորի օրը, այնպես որ հիշեք #ժպտալ, դա #անվճար է: :-)",joy
1062,1773,2017-En-10044,"Ինչո՞ւ է @dapperlaughs-ը պետք է գա Գլազգո մի գիշեր, երբ ես աշխատում եմ: Ես փորոտված եմ, դարեր շարունակ սպասել եմ տեսքի",anger
1063,1774,2017-En-10056,"Բացարձակապես բարկացած է, որ ինչ-որ կին ցատկեց իմ նախապես պատվիրված տաքսիի մեջ և քշեց 😡",anger
1064,1779,2017-En-40118,"@wabermes @RavalliRepublic-ը լավ հանդիպում ունեցավ, բայց հետո լրագրողը հեռացավ: #տխուր",sadness
1065,1781,2017-En-30098,"@airvistara, ինչպես միշտ, այսօր իսկապես հիանալի փորձ էր ձեզ հետ թռչելը #bestinbusiness #happyme",joy
1066,1783,2017-En-10518,Պողոս ընդմիշտ. Պողոսը պետք է հաղթեր։ Պոլն ավելի լավ խաղ խաղաց: #BB18 #զայրացած,anger
1067,1784,2017-En-20942,երբեք չվախենալ նորից սկսելուց,fear
1068,1785,2017-En-30955,#սարսափելի բանավեճի հարցերն ինձ այնքան շատ ծիծաղ են պատճառել այս կեսօրին: Շնորհակալություն Twitter! #զվարճալի #խելացի մարդիկ,joy
1069,1786,2017-En-10269,"Արդյո՞ք մենք բաց ենք թողել այն փաստը, որ #BurkeRamsey-ն #զայրույթից ելնելով նախկինում հարվածել է իր քրոջ #JonBenet-ի դեմքին գոլֆի մահակով:",anger
1070,1788,2017-En-40141,Եվ ես նույնիսկ չեմ սկսի Հիլարիի և նրա շքեղ դրամահավաքների հետ: #ընկճող,sadness
1071,1791,2017-En-21841,"@ClaretNBlues անտառային դարպասը, դուք կարող եք տեսնել, որ նա կռվարար բզիկ էր, մեծ ճաղատ դժոխք, նրա ընկերները ցնցված տեսք ունեին, երբ ես հարվածեցի նրան և չարախոսեցին, երբ նա",anger
1072,1792,2017-En-31155,Սիրում եմ #Pitch-ը մինչ այժմ։ 🤗🤗🤗 @PITCHonFOX @Global_TV #սարսուռ #ժպտում,joy
1073,1793,2017-En-11532,"#India MissingIndira-ն, որ նա երբեք չէր կարող լուծել Քաշմիրի խնդիրը և այն վառ պահեց Vote Bank-ի համար\n#TerrorStatePak",anger
1074,1794,2017-En-30190,"Գիշերային ձիավարությունը պետք է լինի ամենահուզիչ, թարմացնող բաներից մեկը, որ երբևէ արել եմ:",joy
1075,1795,2017-En-10849,Հետևեք: Հետևեք: Եղեք #անողոք։ #հաջողություն,joy
1076,1796,2017-En-21305,"#մեջբերում, թե ինչ է U #վախը կառավարում U: Վախը դրսևորվում է ոչ թե կյանքում, այլ քո մտքում: Իրական դժվարությունները կարելի է հաղթահարել. Շերիլ Ջանեկի",fear
1077,1800,2017-En-41407,"Շատ ճնշված եմ տեսնելով, որ իմ ամբողջ ընտանիքը հավաքվում է վաղը արձակուրդ գնալու համար, և ես պարզապես մնում եմ այստեղ 🙃",sadness
1078,1801,2017-En-21552,"@Masonicmoron ես միշտ վարանում եմ թարմացնել: Համենայնդեպս, դա այն սարսափները չէ, որոնց դիմանում են iPhone-ի օգտատերերը մի քանի ամիսը մեկ",fear
1079,1802,2017-En-10639,Շնայդերլինը վրեժխնդիր է լինում 2 խախտումների համար,anger
1080,1806,2017-En-10940,Lol նման փոքր բաները ինձ այնքան զայրացնում են x,anger
1081,1808,2017-En-40742,@Hails_Berry8 @sajedhariri23 համալսարանական սոճու ձիավարություն,joy
1082,1811,2017-En-20902,"Սա #ավելի լավ է ստացվել, քան ես սպասում էի, խոստովանելով, որ դու փորձել ես #վախեցնել 😂😂 #չաղաղում եմ, ես իսկապես չեմ կարող, և դա #խոսքի մեջ է",joy
1083,1812,2017-En-10384,"@SiobhanSynnot Օ՜, բարի Աստված։ Քվենտին Լեթսը կատարում է իր «կատակերգական» շրջադարձերից մեկը։ #զայրացած @bbcthisweek @afneil #BBCTW",anger
1084,1817,2017-En-41518,"@flybe Չի բացատրում Մանչեսթերում, բայց ոչ Բրեդֆորդում վայրէջք կատարելու հնարավորությունը, բացի Flybe-ի համար ավելի հարմարից: Շատ դժբախտ ճանապարհորդներ",sadness
1085,1818,2017-En-11050,"Դու խայթում ես մեղվի պես, բայց դու դեռ իմ մեղրն ես:",joy
1086,1819,2017-En-40945,"@thixotropic Ոչ: Այնքան հանկարծակի էր: Դեռ չի խորտակվել: Լեոյի հետ ես գիտեի, որ դա գալիս է:",surprise
1087,1820,2017-En-30171,Դիտեք այս զարմանահրաշ ուղիղ հեռարձակումը @izzybuzy365-ով #երաժշտական,joy
1088,1822,2017-En-30368,@sportinglifecan Ես իմ փաթեթում պահում եմ ժիլետ կամ սվիտեր ամբողջ տարի: Օգնում է ցուրտ առավոտներին կամ հով լեռների գագաթներին: #mysportinglife,joy
1089,1825,2017-En-11253,"@MagicalMunicorn Կարող եմ առաջարկել, որ դուք ունեք մի կերակուր, որը պատրաստվում է լոբի, սոխ և AMP; սխտոր, դասից մեկ օր առաջ։",joy
1090,1827,2017-En-30881,"Ես ատում եմ, երբ երգում եմ, և ինչ-որ ապուշ կարծում է, որ կարող է պարզապես միանալ ինձ, ինչպես… սա ուրախություն չէ:",anger
1091,1830,2017-En-41184,"Ատամնաբույժն ինձ ասաց. «Ես կթմրեմ ձեր առջևի շրթունքը, որպեսզի այնպիսի տպավորություն ստեղծվի, որ դուք ունեք Փիթ Բըրնսի նման շուրթեր»:",sadness
1092,1833,2017-En-10621,"Մարդիկ հաճախ զզվում են ուրիշներից այն բանից, ինչ իրենք չեն կարողանում հաճույք ստանալ:",anger
1093,1834,2017-En-11196,"Այո, ես տաք նիգգա եմ, ասում են, որ այրվում եմ, uhhhhh",anger
1094,1836,2017-En-22024,"Ցտեսություն բոլորին, ահռելի #LTHEchat այս երեկո",joy
1095,1837,2017-En-30191,"Lmboo , օգտագործելով իմ եղբորորդին մեմի համար #զվարճալի",joy
1096,1838,2017-En-11279,"@AmericanAir Ես զայրացած եմ ձեր գրանցման համակարգից: Ես ամբողջ օրը փորձել եմ ստուգել, ​​և դա ինձ թույլ չի տվել դա անել, քանի որ տեղ չունեի",anger
1097,1841,2017-En-30606,"Թռչունները ծլվլում են, արևը փայլում է, և քամին զնգում է: Մի անգամ այս դեմքին ժպիտ կար.",joy
1098,1843,2017-En-10934,"@FluDino միջոցառումը մեկնարկել է: բոլորը պատրաստվում են ճանապարհորդել կատաղության լիճ, որտեղ ամեն ինչ փայլում է",anger
1099,1846,2017-En-30126,"Ես պարզապես իսկապես վայելում եմ վառ գույները, ինչպես այն գույները, որոնք դուք կտեսնեք Մայամիի կենտրոնում",joy
1100,1847,2017-En-30742,"$SRPT Ինչու Etep հիվանդները & AMP; Մայրիկի ջատագովը դեղի համար, եթե այն չաշխատի: Ով լսում է Etep MD-ի @ Adcomm.. բոլորը ուրախացան:",anger
1101,1850,2017-En-20960,"Անկախ ձեր տարիքից կամ կյանքի դիրքից, ամեն ինչ հանգում է մեկ պարզ ճշմարտության՝ պարզապես պետք է #սկսել: - Ջոն Աքուֆ #ոգեշնչող #մեջբերում",joy
1102,1851,2017-En-30040,"@palmtreesarah @WorthingTheatre-ն ավելի զվարճացավ, քան ամենազվարճալի մարդը Ֆանսվիլում..... Շատ ուրախ, ինչպես միշտ... Շնորհակալություն ❤️",joy
1103,1852,2017-En-31278,"Վարչապետ Նավազ Շարիֆն անդրադարձել է Քաշմիրի բնակիչների ուրախությանը, լավ է արել, բարի եղեք նավազ: Մենք ցանկանում ենք ապառազմականացում",anger
1104,1856,2017-En-30544,"@veggiesausage, որ պատահում է...վաղը լավ կլինես, ուրախացրու այն..Մի հանձնվիր ոչ ոչ ոչ😝😝😝",joy
1105,1857,2017-En-41077,"Սովորաբար ես չեմ շտապում ավելի ցուրտ եղանակին, բայց այս տարի ես այնքան պատրաստ եմ տաք սուրճի, մուգ շրթունքների, շարֆերի, սվիտերների և &amp; երկարաճիտ կոշիկներ 🍂👢☕️💄",joy
1106,1859,2017-En-11544,"@jbiggy13 @ToneCapone111 այո, և դ-ն այն էր, ինչում ես ամենից վստահ էի… մեր վիրավորանքը նույնքան լավն է, որքան 20 տարվա ընթացքում…",anger
1107,1860,2017-En-21173,"@AttentiAlGatto LOL! Ինչու՞ դա ինձ վախեցնի: Դա ընդհանրապես իմաստ չունի, բայց դա ինձ չի վախեցնում: {ժպտում է}",joy
1108,1862,2017-En-10475,"@len_snart-ը հիասթափված մռնչում է, նախքան մոտենալը և ատրճանակը դնելով պատնեշի միջով: Ոչ մի ահազանգ և ոչինչ տեղի չի ունեցել։ Նա-",anger
1109,1864,2017-En-21222,"Շնորհակալություն ինձ նորից հանելու համար #Luthansa €400-ը բավարար չէ Frk-ից դեպի մարդ մեկ ուղղությամբ թռիչքի համար, այնուհետև €30 պայուսակի համար, այնուհետև անվճար դարպասի մոտ",anger
1110,1865,2017-En-10867,"@Yoshi_OnoChin կարո՞ղ եք խնդրում եմ, որ կանադացի խաղացողները չխաղան ԱՄՆ-ի խաղացողների հետ, այդ ուշացումը դաժան է: #fixthisgame #trash #sfvrefund",anger
